2024-09-17 14:59:51,168 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2022
2024-09-17 14:59:51,170 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2022
2024-09-17 14:59:51,171 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:59:51,345 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3429, l2 distance: 29.8423, acc: 0.82.
2024-09-17 14:59:51,346 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:59:51,347 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [14.11166716  6.22125723 12.16457928  6.6426602 ]
2024-09-17 14:59:51,580 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5898, 3.8487, 3.1982
2024-09-17 14:59:51,854 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:59:52,496 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0340, live_grad: 0.0000, reward_err: 0.0561, 0.0380, 0.0266, KL_dist: 0.2609, 0.1621, 0.1673, param: [3.31794486 1.33450947 4.61657226 4.15232748], weights: [0.33360765 0.33292084 0.33347151], train_wt_loss:  0.4689, val_wt_loss: 0.4828, train_grp_loss: [0.56395343 0.35769462 0.52312833], val_grp_loss: [0.55626795 0.36101401 0.52425212], train_hist_grp_loss: [0.56397062 0.35788553 0.52315607], cur_train_grp_loss: [0.56397062 0.35788553 0.52315607], max_reward_err:  0.0561, max_reward_err_index: 0, max_kl_dist:  0.2609, max_kl_dist_index: 0, max_train_grp_loss:  0.5640, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5563, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5640, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:12,012 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7100, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0188, live_grad: 0.0000, reward_err: 0.0391, 0.0270, 0.0124, KL_dist: 0.8791, 0.7460, 0.7479, param: [7.97183105 6.46511066 6.98377783 6.45228274], weights: [0.77436599 0.18106594 0.04456807], train_wt_loss:  0.5247, val_wt_loss: 0.4244, train_grp_loss: [0.45805371 0.32690387 0.40864152], val_grp_loss: [0.45502898 0.33876369 0.40255997], train_hist_grp_loss: [3308.28669771 3162.96836243 3022.78400055], cur_train_grp_loss: [0.45806398 0.32688188 0.40865059], max_reward_err:  0.0391, max_reward_err_index: 0, max_kl_dist:  0.8791, max_kl_dist_index: 0, max_train_grp_loss:  0.4581, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4550, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4581, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:14,824 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7200, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0189, live_grad: 0.0000, reward_err: 0.0393, 0.0270, 0.0125, KL_dist: 0.8836, 0.7542, 0.7529, param: [7.99987302 6.51455099 6.98200298 6.49408725], weights: [0.79349951 0.16302993 0.04347056], train_wt_loss:  0.5272, val_wt_loss: 0.4262, train_grp_loss: [0.45688303 0.32960991 0.40762283], val_grp_loss: [0.45389794 0.3416515  0.40158784], train_hist_grp_loss: [3354.03642441 3195.784512   3063.59951636], cur_train_grp_loss: [0.45689608 0.32957808 0.40763406], max_reward_err:  0.0393, max_reward_err_index: 0, max_kl_dist:  0.8836, max_kl_dist_index: 0, max_train_grp_loss:  0.4569, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4539, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4569, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:17,645 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7300, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0191, live_grad: 0.0000, reward_err: 0.0393, 0.0273, 0.0125, KL_dist: 0.8875, 0.7633, 0.7578, param: [8.02252606 6.5719779  6.97499556 6.54408828], weights: [0.81070418 0.14701331 0.0422825 ], train_wt_loss:  0.5291, val_wt_loss: 0.4275, train_grp_loss: [0.45545508 0.33324156 0.40640481], val_grp_loss: [0.45250255 0.34553966 0.4004802 ], train_hist_grp_loss: [3399.65602938 3228.91802215 3104.3030416 ], cur_train_grp_loss: [0.45547051 0.33320103 0.40641787], max_reward_err:  0.0393, max_reward_err_index: 0, max_kl_dist:  0.8875, max_kl_dist_index: 0, max_train_grp_loss:  0.4555, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4525, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4555, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:20,444 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7400, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0193, live_grad: 0.0000, reward_err: 0.0393, 0.0276, 0.0125, KL_dist: 0.8908, 0.7734, 0.7624, param: [8.04048377 6.63632451 6.96346914 6.6011539 ], weights: [0.82602589 0.13294955 0.04102456], train_wt_loss:  0.5305, val_wt_loss: 0.4284, train_grp_loss: [0.45380717 0.33769033 0.40501729], val_grp_loss: [0.45088123 0.3503146  0.399258  ], train_hist_grp_loss: [3445.12164929 3262.45601338 3144.87613268], cur_train_grp_loss: [0.45382462 0.33764213 0.40503191], max_reward_err:  0.0393, max_reward_err_index: 0, max_kl_dist:  0.8908, max_kl_dist_index: 0, max_train_grp_loss:  0.4538, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4509, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4538, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:23,256 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7500, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0195, live_grad: 0.0000, reward_err: 0.0382, 0.0288, 0.0119, KL_dist: 0.8937, 0.7842, 0.7668, param: [8.05438705 6.70658979 6.94808563 6.66423791], weights: [0.83955991 0.12072307 0.03971702], train_wt_loss:  0.5315, val_wt_loss: 0.4288, train_grp_loss: [0.45197417 0.34285619 0.40348826], val_grp_loss: [0.44906992 0.35587193 0.39794098], train_hist_grp_loss: [3490.41303716 3296.47517511 3185.30324314], cur_train_grp_loss: [0.45199331 0.34280129 0.40350416], max_reward_err:  0.0382, max_reward_err_index: 0, max_kl_dist:  0.8937, max_kl_dist_index: 0, max_train_grp_loss:  0.4520, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4491, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4520, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:26,116 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7600, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0198, live_grad: 0.0000, reward_err: 0.0382, 0.0294, 0.0119, KL_dist: 0.8963, 0.7958, 0.7712, param: [8.06481997 6.7818516  6.92944991 6.73238759], weights: [0.8514308  0.11019059 0.03837862], train_wt_loss:  0.5319, val_wt_loss: 0.4289, train_grp_loss: [0.44998805 0.34864758 0.40184338], val_grp_loss: [0.44710157 0.36211613 0.39654728], train_hist_grp_loss: [3535.51329208 3331.04261558 3225.57151246], cur_train_grp_loss: [0.45000857 0.34858685 0.40186033], max_reward_err:  0.0382, max_reward_err_index: 0, max_kl_dist:  0.8963, max_kl_dist_index: 0, max_train_grp_loss:  0.4500, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4471, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4500, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:28,927 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7700, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0201, live_grad: 0.0000, reward_err: 0.0382, 0.0297, 0.0119, KL_dist: 0.8987, 0.8080, 0.7754, param: [8.07230975 6.86127169 6.90810869 6.80474453], weights: [0.86177637 0.10119781 0.03702582], train_wt_loss:  0.5319, val_wt_loss: 0.4286, train_grp_loss: [0.44787768 0.35498091 0.40010583], val_grp_loss: [0.44500592 0.36896001 0.39509327], train_hist_grp_loss: [3580.40855716 3366.21668561 3265.67052416], cur_train_grp_loss: [0.44789932 0.35491515 0.4001236 ], max_reward_err:  0.0382, max_reward_err_index: 0, max_kl_dist:  0.8987, max_kl_dist_index: 0, max_train_grp_loss:  0.4479, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4450, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4479, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:31,800 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7800, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0205, live_grad: 0.0000, reward_err: 0.0383, 0.0310, 0.0120, KL_dist: 0.9008, 0.8207, 0.7797, param: [8.0773294  6.94409486 6.88455257 6.8805407 ], weights: [0.87073596 0.09359146 0.03567258], train_wt_loss:  0.5316, val_wt_loss: 0.4280, train_grp_loss: [0.44566889 0.36177995 0.39829628], val_grp_loss: [0.44280958 0.37632388 0.39359354], train_hist_grp_loss: [3625.08771054 3402.04774784 3305.59205469], cur_train_grp_loss: [0.44569138 0.36170988 0.39831467], max_reward_err:  0.0383, max_reward_err_index: 0, max_kl_dist:  0.9008, max_kl_dist_index: 0, max_train_grp_loss:  0.4457, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4428, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4457, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:34,597 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7900, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0208, live_grad: 0.0000, reward_err: 0.0383, 0.0320, 0.0120, KL_dist: 0.9029, 0.8339, 0.7841, param: [8.08030216 7.02964405 6.85922022 6.95909126], weights: [0.87844233 0.08722738 0.03433028], train_wt_loss:  0.5309, val_wt_loss: 0.4271, train_grp_loss: [0.44338459 0.36897501 0.39643302], val_grp_loss: [0.44053615 0.38413466 0.39206099], train_hist_grp_loss: [3669.54206707 3438.57887301 3345.32982876], cur_train_grp_loss: [0.44340773 0.36890132 0.39645187], max_reward_err:  0.0383, max_reward_err_index: 0, max_kl_dist:  0.9029, max_kl_dist_index: 0, max_train_grp_loss:  0.4434, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4405, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4434, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:37,408 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8000, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0212, live_grad: 0.0000, reward_err: 0.0383, 0.0327, 0.0120, KL_dist: 0.9049, 0.8475, 0.7884, param: [8.08160699 7.11731309 6.83250368 7.03978562], weights: [0.8850166  0.08197546 0.03300794], train_wt_loss:  0.5299, val_wt_loss: 0.4260, train_grp_loss: [0.44104508 0.37650212 0.39453218], val_grp_loss: [0.43820652 0.3923249  0.39050692], train_hist_grp_loss: [3713.76510192 3475.84645267 3384.87929077], cur_train_grp_loss: [0.44106869 0.3764254  0.39455133], max_reward_err:  0.0383, max_reward_err_index: 0, max_kl_dist:  0.9049, max_kl_dist_index: 0, max_train_grp_loss:  0.4410, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4382, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4411, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:40,230 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8100, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0215, live_grad: 0.0000, reward_err: 0.0380, 0.0331, 0.0118, KL_dist: 0.9070, 0.8615, 0.7929, param: [8.08158462 7.20655791 6.80475445 7.12207749], weights: [0.89056532 0.07772226 0.03171242], train_wt_loss:  0.5288, val_wt_loss: 0.4248, train_grp_loss: [0.43866835 0.38430205 0.39260792], val_grp_loss: [0.43583915 0.40083181 0.38894123], train_hist_grp_loss: [3757.75220265 3513.88072333 3424.2373985 ], cur_train_grp_loss: [0.43869225 0.38422288 0.39262724], max_reward_err:  0.0380, max_reward_err_index: 0, max_kl_dist:  0.9070, max_kl_dist_index: 0, max_train_grp_loss:  0.4387, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4358, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4387, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:43,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0219, live_grad: 0.0000, reward_err: 0.0380, 0.0331, 0.0118, KL_dist: 0.9090, 0.8758, 0.7974, param: [8.0805436  7.29688733 6.7762896  7.20547486], weights: [0.89517915 0.07437213 0.03044871], train_wt_loss:  0.5275, val_wt_loss: 0.4235, train_grp_loss: [0.43627037 0.39231947 0.39067274], val_grp_loss: [0.43345043 0.40959629 0.38737259], train_hist_grp_loss: [3801.50045302 3552.70620019 3463.40244178], cur_train_grp_loss: [0.43629441 0.3922384  0.3906921 ], max_reward_err:  0.0380, max_reward_err_index: 0, max_kl_dist:  0.9090, max_kl_dist_index: 0, max_train_grp_loss:  0.4363, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4335, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4363, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:45,850 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8300, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0222, live_grad: 0.0000, reward_err: 0.0380, 0.0333, 0.0118, KL_dist: 0.9112, 0.8903, 0.8021, param: [8.0787664  7.38785355 6.74739797 7.28952998], weights: [0.8989324  0.07184734 0.02922026], train_wt_loss:  0.5261, val_wt_loss: 0.4220, train_grp_loss: [0.43386546 0.40050206 0.3887377 ], val_grp_loss: [0.43105502 0.41856195 0.3858086 ], train_hist_grp_loss: [3845.00844928 3592.34202101 3502.373887  ], cur_train_grp_loss: [0.4338895  0.40041958 0.38875701], max_reward_err:  0.0380, max_reward_err_index: 0, max_kl_dist:  0.9112, max_kl_dist_index: 0, max_train_grp_loss:  0.4339, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4311, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4339, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:48,664 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8400, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0226, live_grad: 0.0000, reward_err: 0.0369, 0.0340, 0.0112, KL_dist: 0.9134, 0.9050, 0.8069, param: [8.07651518 7.47904305 6.71834612 7.37382983], weights: [0.90188324 0.07008758 0.02802918], train_wt_loss:  0.5246, val_wt_loss: 0.4205, train_grp_loss: [0.43146655 0.40879957 0.3868127 ], val_grp_loss: [0.42866613 0.4276742  0.38425601], train_hist_grp_loss: [3888.27614836 3632.80220131 3541.1522471 ], cur_train_grp_loss: [0.43149047 0.40871619 0.38683187], max_reward_err:  0.0369, max_reward_err_index: 0, max_kl_dist:  0.9134, max_kl_dist_index: 0, max_train_grp_loss:  0.4315, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4287, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4315, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:51,494 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8500, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0229, live_grad: 0.0000, reward_err: 0.0369, 0.0352, 0.0112, KL_dist: 0.9158, 0.9197, 0.8118, param: [8.07403743 7.57006756 6.68938397 7.45798693], weights: [0.90407409 0.06904938 0.02687654], train_wt_loss:  0.5230, val_wt_loss: 0.4190, train_grp_loss: [0.42908553 0.41716303 0.38490669], val_grp_loss: [0.42629588 0.43687927 0.38272084], train_hist_grp_loss: [3931.30474681 3674.09580238 3579.73897588], cur_train_grp_loss: [0.42910922 0.41707922 0.38492563], max_reward_err:  0.0369, max_reward_err_index: 0, max_kl_dist:  0.9197, max_kl_dist_index: 1, max_train_grp_loss:  0.4291, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4369, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4291, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:54,297 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8600, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0233, live_grad: 0.0000, reward_err: 0.0367, 0.0352, 0.0111, KL_dist: 0.9184, 0.9346, 0.8169, param: [8.07157125 7.66055556 6.66075031 7.54163067], weights: [0.90553213 0.06870535 0.02576252], train_wt_loss:  0.5215, val_wt_loss: 0.4175, train_grp_loss: [0.42673351 0.42554382 0.38302791], val_grp_loss: [0.42395554 0.44612334 0.38120857], train_hist_grp_loss: [3974.09658872 3716.22701308 3618.13638527], cur_train_grp_loss: [0.42675685 0.42546009 0.38304653], max_reward_err:  0.0367, max_reward_err_index: 0, max_kl_dist:  0.9346, max_kl_dist_index: 1, max_train_grp_loss:  0.4267, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4461, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4268, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:03:57,102 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0236, live_grad: 0.0000, reward_err: 0.0365, 0.0355, 0.0111, KL_dist: 0.9211, 0.9494, 0.8221, param: [8.06935052 7.75014394 6.63267793 7.62439902], weights: [0.90626981 0.06904355 0.02468663], train_wt_loss:  0.5200, val_wt_loss: 0.4160, train_grp_loss: [0.42442107 0.43389289 0.38118408], val_grp_loss: [0.42165585 0.4553516  0.37972426], train_hist_grp_loss: [4016.65510107 3759.19514591 3656.34758403], cur_train_grp_loss: [0.42444397 0.43380972 0.38120232], max_reward_err:  0.0365, max_reward_err_index: 0, max_kl_dist:  0.9494, max_kl_dist_index: 1, max_train_grp_loss:  0.4339, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4554, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4338, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:03:59,919 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0239, live_grad: 0.0000, reward_err: 0.0365, 0.0361, 0.0111, KL_dist: 0.9240, 0.9642, 0.8274, param: [8.06760986 7.83847004 6.60539873 7.70593048], weights: [0.90628518 0.070067   0.02364782], train_wt_loss:  0.5186, val_wt_loss: 0.4146, train_grp_loss: [0.42215856 0.44215981 0.37938263], val_grp_loss: [0.41940723 0.4645073  0.3782727 ], train_hist_grp_loss: [4058.98475503 3802.99454708 3694.3764367 ], cur_train_grp_loss: [0.4221809  0.44207772 0.37940041], max_reward_err:  0.0365, max_reward_err_index: 0, max_kl_dist:  0.9642, max_kl_dist_index: 1, max_train_grp_loss:  0.4422, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4645, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4421, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:04:02,747 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8900, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0242, live_grad: 0.0000, reward_err: 0.0358, 0.0361, 0.0107, KL_dist: 0.9270, 0.9788, 0.8328, param: [8.06658946 7.92516377 6.57914848 7.78585641], weights: [0.90556222 0.07179319 0.02264459], train_wt_loss:  0.5173, val_wt_loss: 0.4133, train_grp_loss: [0.41995627 0.45029198 0.37763083], val_grp_loss: [0.41722009 0.47353081 0.37685854], train_hist_grp_loss: [4101.09105208 3847.61441992 3732.22754141], cur_train_grp_loss: [0.41997796 0.4502115  0.37764808], max_reward_err:  0.0361, max_reward_err_index: 1, max_kl_dist:  0.9788, max_kl_dist_index: 1, max_train_grp_loss:  0.4503, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4735, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4502, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:04:05,567 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9000, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0245, live_grad: 0.0000, reward_err: 0.0358, 0.0361, 0.0107, KL_dist: 0.9303, 0.9933, 0.8383, param: [8.06653979 8.00983997 6.55417164 7.86379351], weights: [0.90407113 0.07425375 0.02167512], train_wt_loss:  0.5161, val_wt_loss: 0.4122, train_grp_loss: [0.41782474 0.45823369 0.37593603], val_grp_loss: [0.41510498 0.48235865 0.37548637], train_hist_grp_loss: [4142.98053362 3893.03856101 3769.90622578], cur_train_grp_loss: [0.41784567 0.45815541 0.37595267], max_reward_err:  0.0361, max_reward_err_index: 1, max_kl_dist:  0.9933, max_kl_dist_index: 1, max_train_grp_loss:  0.4582, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4824, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4582, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:04:08,416 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9100, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0248, live_grad: 0.0000, reward_err: 0.0343, 0.0364, 0.0099, KL_dist: 0.9338, 1.0075, 0.8440, param: [8.06772615 8.09209095 6.5307258  7.93933663], weights: [0.90176871 0.07749396 0.02073733], train_wt_loss:  0.5151, val_wt_loss: 0.4112, train_grp_loss: [0.41577492 0.46592531 0.37430575], val_grp_loss: [0.41307291 0.49092257 0.3741609 ], train_hist_grp_loss: [4184.6608134  3939.24500933 3807.41855984], cur_train_grp_loss: [0.41579498 0.46584984 0.37432171], max_reward_err:  0.0364, max_reward_err_index: 1, max_kl_dist:  1.0075, max_kl_dist_index: 1, max_train_grp_loss:  0.4659, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4909, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4658, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:04:11,261 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0251, live_grad: 0.0000, reward_err: 0.0332, 0.0367, 0.0093, KL_dist: 0.9375, 1.0213, 0.8497, param: [8.07043291 8.17147935 6.509086   8.01205201], weights: [0.89859897 0.08157205 0.01982898], train_wt_loss:  0.5144, val_wt_loss: 0.4103, train_grp_loss: [0.41381843 0.47330243 0.37274794], val_grp_loss: [0.41113549 0.49914863 0.37288701], train_hist_grp_loss: [4226.14063145 3986.20561067 3844.77138529], cur_train_grp_loss: [0.4138375  0.47323044 0.37276313], max_reward_err:  0.0367, max_reward_err_index: 1, max_kl_dist:  1.0213, max_kl_dist_index: 1, max_train_grp_loss:  0.4733, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4991, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4732, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:04:14,090 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9300, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0253, live_grad: 0.0000, reward_err: 0.0328, 0.0370, 0.0091, KL_dist: 0.9414, 1.0346, 0.8555, param: [8.07496737 8.24753156 6.48954851 8.08147114], weights: [0.89449433 0.08655797 0.01894771], train_wt_loss:  0.5139, val_wt_loss: 0.4097, train_grp_loss: [0.41196771 0.48029515 0.371271  ], val_grp_loss: [0.40930518 0.50695637 0.37166988], train_hist_grp_loss: [4267.42992826 4033.88550348 3881.97235989], cur_train_grp_loss: [0.41198565 0.48022737 0.37128534], max_reward_err:  0.0370, max_reward_err_index: 1, max_kl_dist:  1.0346, max_kl_dist_index: 1, max_train_grp_loss:  0.4803, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5070, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4802, max_cur_train_grp_loss_index: 1, 
