2024-10-07 01:39:12,886 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.03,2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:39:12,979 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:39:12,980 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:39:12,981 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:39:13,196 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:39:13,426 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:39:14,692 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.89977817  6.97905177  5.6749584  10.23406352], weights: [0.33255593 0.33266631 0.33477776], train_wt_loss:  37.8784, val_wt_loss: 36.6496, train_grp_loss: [11.4469374  13.75171834 13.00553536], val_grp_loss: [12.59509381 12.82781215 11.22483468], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7517, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8278, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:28,017 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.6266, val_loss:  12.2252, grad_norm: 0.0046, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88039467  6.89240358  5.73461277 10.24228154], weights: [0.2860507  0.30314132 0.41080799], train_wt_loss:  37.8798, val_wt_loss: 36.6756, train_grp_loss: [11.49135992 13.70334815 13.00790739], val_grp_loss: [12.64092931 12.78537795 11.24762153], train_hist_grp_loss: [ 6.39948242  8.33381679 18.46471144], cur_train_grp_loss: [0.08839204 0.11515743 0.25505771], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7033, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7854, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:29,060 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.6266, val_loss:  12.2253, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6752, param: [ 4.87999186  6.89128285  5.73540687 10.24280333], weights: [0.28539356 0.30268781 0.41191864], train_wt_loss:  37.8798, val_wt_loss: 36.6760, train_grp_loss: [11.49174716 13.70297125 13.00786935], val_grp_loss: [12.64135673 12.78514896 11.24783805], train_hist_grp_loss: [ 6.48787749  8.44897098 18.71976845], cur_train_grp_loss: [0.08839508 0.11515419 0.25505701], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7030, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7851, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:30,081 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.6266, val_loss:  12.2255, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6752, param: [ 4.87958528  6.8901648   5.7361996  10.24333702], weights: [0.28473648 0.30223338 0.41303014], train_wt_loss:  37.8799, val_wt_loss: 36.6764, train_grp_loss: [11.49212747 13.70260314 13.00782922], val_grp_loss: [12.64177778 12.78493066 11.24805151], train_hist_grp_loss: [ 6.57627555  8.56412199 18.97482471], cur_train_grp_loss: [0.08839806 0.11515102 0.25505626], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7026, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7849, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:31,091 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.6266, val_loss:  12.2256, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87917494  6.88904942  5.73699096 10.24388266], weights: [0.28407946 0.30177804 0.41414249], train_wt_loss:  37.8799, val_wt_loss: 36.6769, train_grp_loss: [11.49250082 13.70224384 13.00778697], val_grp_loss: [12.64219246 12.78472309 11.24826191], train_hist_grp_loss: [ 6.66467653  8.67926992 19.22988019], cur_train_grp_loss: [0.08840098 0.11514793 0.25505547], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7022, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7847, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:32,082 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.6266, val_loss:  12.2258, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87876082  6.88793671  5.73778094 10.24444025], weights: [0.28342252 0.30132181 0.41525568], train_wt_loss:  37.8799, val_wt_loss: 36.6773, train_grp_loss: [11.49286721 13.70189335 13.00774261], val_grp_loss: [12.64260075 12.78452624 11.24846924], train_hist_grp_loss: [ 6.75308038  8.79441483 19.48493483], cur_train_grp_loss: [0.08840385 0.11514491 0.25505465], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7019, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7845, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:33,126 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  12.6267, val_loss:  12.2259, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87834293  6.88682666  5.73856955 10.24500983], weights: [0.28276565 0.30086467 0.41636968], train_wt_loss:  37.8800, val_wt_loss: 36.6777, train_grp_loss: [11.49322662 13.7015517  13.00769613], val_grp_loss: [12.64300264 12.78434016 11.24867349], train_hist_grp_loss: [ 6.84148705  8.90955679 19.73998861], cur_train_grp_loss: [0.08840667 0.11514196 0.25505378], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7016, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7843, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:34,149 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  12.6267, val_loss:  12.2260, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87792125  6.88571927  5.73935678 10.24559142], weights: [0.28210887 0.30040664 0.41748449], train_wt_loss:  37.8800, val_wt_loss: 36.6781, train_grp_loss: [11.49357904 13.7012189  13.00764753], val_grp_loss: [12.64339811 12.78416485 11.24887467], train_hist_grp_loss: [ 6.92989649  9.02469588 19.99504148], cur_train_grp_loss: [0.08840944 0.11513909 0.25505287], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7012, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7842, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:35,202 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  12.6267, val_loss:  12.2262, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87749577  6.88461453  5.74014262 10.24618505], weights: [0.28145217 0.29994773 0.4186001 ], train_wt_loss:  37.8800, val_wt_loss: 36.6785, train_grp_loss: [11.49392446 13.70089495 13.0075968 ], val_grp_loss: [12.64378716 12.78400033 11.24907276], train_hist_grp_loss: [ 7.01830864  9.13983217 20.25009339], cur_train_grp_loss: [0.08841215 0.11513629 0.25505191], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7009, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7840, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:36,224 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  12.6267, val_loss:  12.2263, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.8770665   6.88351243  5.74092707 10.24679074], weights: [0.28079556 0.29948794 0.4197165 ], train_wt_loss:  37.8801, val_wt_loss: 36.6790, train_grp_loss: [11.49426286 13.70057989 13.00754394], val_grp_loss: [12.64416977 12.78384663 11.24926776], train_hist_grp_loss: [ 7.10672344  9.25496574 20.50514431], cur_train_grp_loss: [0.0884148  0.11513357 0.25505092], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7006, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7838, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:37,248 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  12.6267, val_loss:  12.2265, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87663342  6.88241298  5.74171013 10.24740853], weights: [0.28013905 0.29902727 0.42083368], train_wt_loss:  37.8801, val_wt_loss: 36.6794, train_grp_loss: [11.49459423 13.70027371 13.00748894], val_grp_loss: [12.64454594 12.78370377 11.24945966], train_hist_grp_loss: [ 7.19514085  9.37009667 20.76019419], cur_train_grp_loss: [0.08841741 0.11513092 0.25504988], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7003, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:38,261 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  12.6267, val_loss:  12.2266, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87619652  6.88131616  5.74249179 10.24803843], weights: [0.27948265 0.29856573 0.42195162], train_wt_loss:  37.8802, val_wt_loss: 36.6798, train_grp_loss: [11.49491857 13.69997644 13.00743181], val_grp_loss: [12.64491564 12.78357176 11.24964847], train_hist_grp_loss: [ 7.2835608   9.48522502 21.01524299], cur_train_grp_loss: [0.08841996 0.11512835 0.2550488 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7000, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:39,285 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  12.6267, val_loss:  12.2267, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87575581  6.88022198  5.74327205 10.24868047], weights: [0.27882635 0.29810334 0.42307032], train_wt_loss:  37.8802, val_wt_loss: 36.6802, train_grp_loss: [11.49523586 13.69968809 13.00737252], val_grp_loss: [12.64527887 12.78345063 11.24983417], train_hist_grp_loss: [ 7.37198325  9.60035087 21.27029067], cur_train_grp_loss: [0.08842245 0.11512585 0.25504768], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.6997, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7835, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:40,294 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  12.6267, val_loss:  12.2269, grad_norm: 0.0054, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3235, 0.6752, param: [ 4.87531127  6.87913042  5.7440509  10.24933468], weights: [0.27817016 0.29764009 0.42418975], train_wt_loss:  37.8802, val_wt_loss: 36.6807, train_grp_loss: [11.49554608 13.69940868 13.00731109], val_grp_loss: [12.64563562 12.78334039 11.25001676], train_hist_grp_loss: [ 7.46040814  9.7154743  21.52533719], cur_train_grp_loss: [0.08842489 0.11512343 0.25504652], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6994, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7833, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:41,288 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  12.6268, val_loss:  12.2270, grad_norm: 0.0055, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3235, 0.6752, param: [ 4.8748629   6.87804147  5.74482834 10.25000108], weights: [0.27751409 0.29717599 0.42530992], train_wt_loss:  37.8803, val_wt_loss: 36.6811, train_grp_loss: [11.49584923 13.69913821 13.0072475 ], val_grp_loss: [12.64598588 12.78324106 11.25019623], train_hist_grp_loss: [ 7.54883542  9.83059538 21.78038251], cur_train_grp_loss: [0.08842728 0.11512108 0.25504532], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6991, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:42,317 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  12.6268, val_loss:  12.2272, grad_norm: 0.0056, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3236, 0.6752, param: [ 4.8744107   6.87695514  5.74560436 10.25067969], weights: [0.27685815 0.29671104 0.42643081], train_wt_loss:  37.8803, val_wt_loss: 36.6815, train_grp_loss: [11.49614529 13.69887671 13.00718176], val_grp_loss: [12.64632963 12.78315267 11.25037258], train_hist_grp_loss: [ 7.63726503  9.94571419 22.03542658], cur_train_grp_loss: [0.08842961 0.11511881 0.25504407], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6989, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:43,346 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  12.6268, val_loss:  12.2273, grad_norm: 0.0056, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3236, 0.6752, param: [ 4.87395464  6.87587142  5.74637896 10.25137056], weights: [0.27620233 0.29624526 0.4275524 ], train_wt_loss:  37.8804, val_wt_loss: 36.6820, train_grp_loss: [11.49643426 13.69862419 13.00711385], val_grp_loss: [12.64666686 12.78307524 11.25054581], train_hist_grp_loss: [ 7.72569692 10.0608308  22.29046936], cur_train_grp_loss: [0.08843189 0.11511661 0.25504278], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6986, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7831, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:44,360 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  12.6268, val_loss:  12.2275, grad_norm: 0.0057, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3236, 0.6752, param: [ 4.87349474  6.87479029  5.74715215 10.25207369], weights: [0.27554665 0.29577865 0.4286747 ], train_wt_loss:  37.8804, val_wt_loss: 36.6824, train_grp_loss: [11.49671612 13.69838066 13.00704378], val_grp_loss: [12.64699756 12.78300878 11.2507159 ], train_hist_grp_loss: [ 7.81413103 10.17594529 22.5455108 ], cur_train_grp_loss: [0.08843411 0.11511449 0.25504145], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6984, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7830, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:45,379 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  12.6268, val_loss:  12.2276, grad_norm: 0.0058, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3236, 0.6752, param: [ 4.87303098  6.87371176  5.7479239  10.25278911], weights: [0.27489111 0.29531122 0.42979767], train_wt_loss:  37.8804, val_wt_loss: 36.6828, train_grp_loss: [11.49699085 13.69814614 13.00697153], val_grp_loss: [12.64732172 12.78295331 11.25088286], train_hist_grp_loss: [ 7.9025673  10.29105773 22.80055088], cur_train_grp_loss: [0.08843628 0.11511244 0.25504007], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6981, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7830, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:46,412 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  12.6268, val_loss:  12.2278, grad_norm: 0.0058, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6761, 0.3236, 0.6752, param: [ 4.87256335  6.87263582  5.74869422 10.25351686], weights: [0.27423572 0.29484296 0.43092132], train_wt_loss:  37.8805, val_wt_loss: 36.6833, train_grp_loss: [11.49725845 13.69792065 13.00689711], val_grp_loss: [12.64763933 12.78290886 11.25104668], train_hist_grp_loss: [ 7.9910057  10.4061682  23.05558954], cur_train_grp_loss: [0.08843839 0.11511047 0.25503866], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.6979, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7829, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:47,422 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  12.6268, val_loss:  12.2279, grad_norm: 0.0059, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6762, 0.3236, 0.6752, param: [ 4.87209185  6.87156247  5.7494631  10.25425696], weights: [0.27358047 0.2943739  0.43204563], train_wt_loss:  37.8805, val_wt_loss: 36.6837, train_grp_loss: [11.49751891 13.69770419 13.00682051], val_grp_loss: [12.64795038 12.78287544 11.25120735], train_hist_grp_loss: [ 8.07944615 10.52127678 23.31062673], cur_train_grp_loss: [0.08844045 0.11510858 0.2550372 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 0, max_train_grp_loss:  13.6977, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7829, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:48,444 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  12.6269, val_loss:  12.2280, grad_norm: 0.0060, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6762, 0.3236, 0.6753, param: [ 4.87161647  6.87049169  5.75023055 10.25500942], weights: [0.27292538 0.29390403 0.4331706 ], train_wt_loss:  37.8806, val_wt_loss: 36.6841, train_grp_loss: [11.49777221 13.69749679 13.00674172], val_grp_loss: [12.64825485 12.78285308 11.25136488], train_hist_grp_loss: [ 8.1678886  10.63638354 23.56566243], cur_train_grp_loss: [0.08844245 0.11510676 0.2550357 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 0, max_train_grp_loss:  13.6975, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7829, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:49,483 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  12.6269, val_loss:  12.2282, grad_norm: 0.0061, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6762, 0.3236, 0.6753, param: [ 4.87113721  6.86942348  5.75099654 10.25577428], weights: [0.27227045 0.29343335 0.4342962 ], train_wt_loss:  37.8806, val_wt_loss: 36.6846, train_grp_loss: [11.49801834 13.69729845 13.00666075], val_grp_loss: [12.64855274 12.7828418  11.25151925], train_hist_grp_loss: [ 8.256333   10.75148855 23.82069658], cur_train_grp_loss: [0.0884444  0.11510502 0.25503415], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 0, max_train_grp_loss:  13.6973, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7828, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:50,510 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  12.6269, val_loss:  12.2283, grad_norm: 0.0061, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6762, 0.3237, 0.6753, param: [ 4.87065406  6.86835783  5.75176109 10.25655157], weights: [0.27161569 0.29296189 0.43542242], train_wt_loss:  37.8806, val_wt_loss: 36.6850, train_grp_loss: [11.49825729 13.6971092  13.00657758], val_grp_loss: [12.64884403 12.78284161 11.25167046], train_hist_grp_loss: [ 8.34477929 10.8665919  24.07572914], cur_train_grp_loss: [0.08844629 0.11510335 0.25503256], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 0, max_train_grp_loss:  13.6971, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7828, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
