2024-10-07 01:06:45,661 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:06:45,755 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:06:45,973 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:06:46,203 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:06:47,435 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2166, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6777, param: [ 4.89950164  6.9788959   5.67511288 10.23466789], weights: [0.3322965  0.33244357 0.33525993], train_wt_loss:  37.8784, val_wt_loss: 36.6497, train_grp_loss: [11.44673755 13.75198256 13.00542884], val_grp_loss: [12.59492607 12.82818821 11.2247546 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 2, max_train_grp_loss:  13.7520, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8282, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:01,363 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.6269, val_loss:  12.2286, grad_norm: 0.0062, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6763, 0.3237, 0.6753, param: [ 4.86943193  6.86645935  5.75317416 10.25887272], weights: [0.27025182 0.29191762 0.43783056], train_wt_loss:  37.8807, val_wt_loss: 36.6859, train_grp_loss: [11.49823911 13.69733141 13.00625907], val_grp_loss: [12.64896497 12.78356194 11.25174752], train_hist_grp_loss: [ 6.40249816  8.33043483 18.46444301], cur_train_grp_loss: [0.08844568 0.11510556 0.25502697], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 0, max_train_grp_loss:  13.6973, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:02,403 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.6269, val_loss:  12.2288, grad_norm: 0.0063, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6763, 0.3237, 0.6754, param: [ 4.86877088  6.86504847  5.75418769 10.25996267], weights: [0.26937945 0.29128573 0.43933483], train_wt_loss:  37.8808, val_wt_loss: 36.6865, train_grp_loss: [11.49852724 13.6971177  13.00613877], val_grp_loss: [12.64932537 12.78360908 11.25193578], train_hist_grp_loss: [ 6.49094615  8.44553846 18.7194677 ], cur_train_grp_loss: [0.08844799 0.11510363 0.25502469], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 0, max_train_grp_loss:  13.6971, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:03,409 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.6269, val_loss:  12.2290, grad_norm: 0.0064, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6763, 0.3237, 0.6754, param: [ 4.86810285  6.86364209  5.75519861 10.26107491], weights: [0.26850741 0.29065247 0.44084012], train_wt_loss:  37.8808, val_wt_loss: 36.6871, train_grp_loss: [11.49880252 13.69692027 13.00601453], val_grp_loss: [12.64967395 12.78367611 11.25211838], train_hist_grp_loss: [ 6.57939636  8.56064029 18.97449003], cur_train_grp_loss: [0.08845021 0.11510183 0.25502233], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 0, max_train_grp_loss:  13.6969, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:04,439 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.6270, val_loss:  12.2292, grad_norm: 0.0065, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86742784  6.8622402   5.75620689 10.26220949], weights: [0.26763573 0.29001786 0.4423464 ], train_wt_loss:  37.8809, val_wt_loss: 36.6877, train_grp_loss: [11.49906492 13.69673915 13.00588636], val_grp_loss: [12.65001069 12.78376308 11.25229532], train_hist_grp_loss: [ 6.66784869  8.67574046 19.22950992], cur_train_grp_loss: [0.08845233 0.11510017 0.25501989], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6967, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7838, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:05,467 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.6270, val_loss:  12.2294, grad_norm: 0.0066, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86674583  6.86084279  5.75721254 10.26336649], weights: [0.26676442 0.28938193 0.44385365], train_wt_loss:  37.8810, val_wt_loss: 36.6883, train_grp_loss: [11.49931442 13.69657437 13.00575423], val_grp_loss: [12.65033557 12.78387005 11.2524666 ], train_hist_grp_loss: [ 6.75630303  8.79083911 19.4845273 ], cur_train_grp_loss: [0.08845435 0.11509865 0.25501738], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6966, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7839, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:06,502 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  12.6270, val_loss:  12.2296, grad_norm: 0.0067, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6755, param: [ 4.86605679  6.85944983  5.75821554 10.26454596], weights: [0.26589348 0.28874468 0.44536184], train_wt_loss:  37.8810, val_wt_loss: 36.6889, train_grp_loss: [11.49955098 13.69642597 13.00561815], val_grp_loss: [12.65064855 12.78399705 11.25263219], train_hist_grp_loss: [ 6.8447593   8.90593637 19.73954209], cur_train_grp_loss: [0.08845626 0.11509726 0.25501479], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6964, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7840, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:07,523 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  12.6270, val_loss:  12.2299, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3238, 0.6755, param: [ 4.86536073  6.85806131  5.75921588 10.26574796], weights: [0.26502293 0.28810614 0.44687093], train_wt_loss:  37.8811, val_wt_loss: 36.6896, train_grp_loss: [11.49977459 13.69629398 13.00547809], val_grp_loss: [12.65094961 12.78414415 11.2527921 ], train_hist_grp_loss: [ 6.93321738  9.02103239 19.99455421], cur_train_grp_loss: [0.08845808 0.11509602 0.25501212], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6963, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7841, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:08,570 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  12.6271, val_loss:  12.2301, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86465762  6.85667722  5.76021354 10.26697254], weights: [0.26415278 0.28746631 0.44838091], train_wt_loss:  37.8812, val_wt_loss: 36.6902, train_grp_loss: [11.49998522 13.69617845 13.00533406], val_grp_loss: [12.65123873 12.78431138 11.2529463 ], train_hist_grp_loss: [ 7.02167718  9.13612729 20.24956359], cur_train_grp_loss: [0.0884598  0.11509491 0.25500937], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6962, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7843, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:09,607 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  12.6271, val_loss:  12.2303, grad_norm: 0.0070, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86394744  6.85529753  5.76120852 10.26821978], weights: [0.26328305 0.28682521 0.44989174], train_wt_loss:  37.8812, val_wt_loss: 36.6908, train_grp_loss: [11.50018283 13.6960794  13.00518604], val_grp_loss: [12.65151589 12.78449879 11.25309481], train_hist_grp_loss: [ 7.11013861  9.25122123 20.50457014], cur_train_grp_loss: [0.08846142 0.11509394 0.25500655], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6961, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7845, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:10,652 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  12.6271, val_loss:  12.2305, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6756, param: [ 4.86323018  6.85392222  5.76220081 10.26948972], weights: [0.26241375 0.28618286 0.45140338], train_wt_loss:  37.8813, val_wt_loss: 36.6914, train_grp_loss: [11.50036742 13.69599688 13.00503403], val_grp_loss: [12.65178105 12.78470644 11.25323759], train_hist_grp_loss: [ 7.19860155  9.36631433 20.75957378], cur_train_grp_loss: [0.08846294 0.1150931  0.25500365], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6960, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7847, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:11,687 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  12.6271, val_loss:  12.2307, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6756, param: [ 4.86250583  6.85255129  5.76319039 10.27078243], weights: [0.2615449  0.28553928 0.45291583], train_wt_loss:  37.8813, val_wt_loss: 36.6920, train_grp_loss: [11.50053895 13.69593091 13.00487801], val_grp_loss: [12.65203419 12.78493438 11.25337465], train_hist_grp_loss: [ 7.28706592  9.48140674 21.01457445], cur_train_grp_loss: [0.08846436 0.11509241 0.25500067], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7849, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:12,729 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  12.6271, val_loss:  12.2309, grad_norm: 0.0073, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3240, 0.6756, param: [ 4.86177437  6.8511847   5.76417725 10.27209797], weights: [0.26067649 0.28489447 0.45442904], train_wt_loss:  37.8814, val_wt_loss: 36.6926, train_grp_loss: [11.50069739 13.69588154 13.00471797], val_grp_loss: [12.6522753  12.78518264 11.25350599], train_hist_grp_loss: [ 7.3755316   9.5964986  21.26957206], cur_train_grp_loss: [0.08846568 0.11509186 0.25499761], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7852, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:13,749 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  12.6272, val_loss:  12.2311, grad_norm: 0.0074, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.86103578  6.84982245  5.76516139 10.27343639], weights: [0.25980856 0.28424846 0.45594298], train_wt_loss:  37.8815, val_wt_loss: 36.6933, train_grp_loss: [11.50084273 13.69584881 13.00455392], val_grp_loss: [12.65250434 12.78545129 11.25363158], train_hist_grp_loss: [ 7.46399851  9.71159004 21.52456653], cur_train_grp_loss: [0.0884669  0.11509144 0.25499447], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6958, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7855, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:14,808 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  12.6272, val_loss:  12.2313, grad_norm: 0.0075, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0012, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.86029005  6.8484645   5.76614278 10.27479776], weights: [0.2589411  0.28360126 0.45745764], train_wt_loss:  37.8815, val_wt_loss: 36.6939, train_grp_loss: [11.50097494 13.69583274 13.00438583], val_grp_loss: [12.65272129 12.78574037 11.25375142], train_hist_grp_loss: [ 7.55246653  9.82668121 21.77955778], cur_train_grp_loss: [0.08846802 0.11509117 0.25499125], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6958, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7857, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:15,868 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  12.6272, val_loss:  12.2315, grad_norm: 0.0076, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.85953717  6.84711086  5.76712141 10.27618213], weights: [0.25807414 0.28295288 0.45897297], train_wt_loss:  37.8816, val_wt_loss: 36.6945, train_grp_loss: [11.501094   13.69583338 13.0042137 ], val_grp_loss: [12.65292613 12.78604994 11.25386551], train_hist_grp_loss: [ 7.64093557  9.94177224 22.03454574], cur_train_grp_loss: [0.08846904 0.11509103 0.25498796], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6958, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7860, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:16,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  12.6272, val_loss:  12.2317, grad_norm: 0.0077, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6758, param: [ 4.85877711  6.84576148  5.76809729 10.27758956], weights: [0.25720769 0.28230335 0.46048896], train_wt_loss:  37.8817, val_wt_loss: 36.6951, train_grp_loss: [11.50119988 13.69585076 13.00403752], val_grp_loss: [12.65311883 12.78638003 11.25397383], train_hist_grp_loss: [ 7.72940552 10.05686328 22.28953032], cur_train_grp_loss: [0.08846995 0.11509104 0.25498458], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7864, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:17,952 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  12.6273, val_loss:  12.2319, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6758, param: [ 4.85800986  6.84441636  5.76907038 10.27902011], weights: [0.25634176 0.28165268 0.46200557], train_wt_loss:  37.8818, val_wt_loss: 36.6958, train_grp_loss: [11.50129256 13.69588491 13.00385729], val_grp_loss: [12.65329938 12.7867307  11.25407639], train_hist_grp_loss: [ 7.81787629 10.17195446 22.54451145], cur_train_grp_loss: [0.08847077 0.11509118 0.25498113], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7867, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:19,002 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  12.6273, val_loss:  12.2321, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6769, 0.3241, 0.6759, param: [ 4.85723541  6.84307547  5.77004069 10.28047383], weights: [0.25547635 0.28100088 0.46352277], train_wt_loss:  37.8818, val_wt_loss: 36.6964, train_grp_loss: [11.50137201 13.69593588 13.00367299], val_grp_loss: [12.65346775 12.787102   11.25417316], train_hist_grp_loss: [ 7.90634777 10.28704593 22.79948904], cur_train_grp_loss: [0.08847148 0.11509147 0.25497759], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7871, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:20,023 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  12.6273, val_loss:  12.2323, grad_norm: 0.0080, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6769, 0.3242, 0.6759, param: [ 4.85645374  6.84173879  5.77100819 10.2819508 ], weights: [0.2546115  0.28034797 0.46504054], train_wt_loss:  37.8819, val_wt_loss: 36.6970, train_grp_loss: [11.50143822 13.6960037  13.00348461], val_grp_loss: [12.65362391 12.78749398 11.25426416], train_hist_grp_loss: [ 7.99481986 10.40213783 23.05446302], cur_train_grp_loss: [0.08847209 0.1150919  0.25497398], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 0, max_train_grp_loss:  13.6960, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7875, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:21,068 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  12.6273, val_loss:  12.2326, grad_norm: 0.0081, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6770, 0.3242, 0.6759, param: [ 4.85566484  6.84040631  5.77197288 10.28345105], weights: [0.2537472  0.27969396 0.46655884], train_wt_loss:  37.8820, val_wt_loss: 36.6977, train_grp_loss: [11.50149116 13.69608841 13.00329215], val_grp_loss: [12.65376784 12.78790668 11.25434936], train_hist_grp_loss: [ 8.08329246 10.5172303  23.30943331], cur_train_grp_loss: [0.0884726  0.11509247 0.25497029], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 0, max_train_grp_loss:  13.6961, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7879, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:22,083 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  12.6273, val_loss:  12.2328, grad_norm: 0.0082, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6770, 0.3242, 0.6760, param: [ 4.85486868  6.839078    5.77293475 10.28497466], weights: [0.25288348 0.27903888 0.46807764], train_wt_loss:  37.8820, val_wt_loss: 36.6983, train_grp_loss: [11.50153081 13.69619005 13.00309561], val_grp_loss: [12.65389953 12.78834017 11.25442877], train_hist_grp_loss: [ 8.17176547 10.63232348 23.56439982], cur_train_grp_loss: [0.08847301 0.11509318 0.25496651], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 0, max_train_grp_loss:  13.6962, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7883, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:23,120 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  12.6274, val_loss:  12.2330, grad_norm: 0.0083, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6770, 0.3243, 0.6760, param: [ 4.85406526  6.83775384  5.77389377 10.28652167], weights: [0.25202033 0.27838274 0.46959693], train_wt_loss:  37.8821, val_wt_loss: 36.6990, train_grp_loss: [11.50155714 13.69630864 13.00289496], val_grp_loss: [12.65401894 12.78879448 11.25450237], train_hist_grp_loss: [ 8.26023879 10.74741751 23.81936248], cur_train_grp_loss: [0.08847331 0.11509403 0.25496266], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 0, max_train_grp_loss:  13.6963, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7888, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:24,213 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  12.6274, val_loss:  12.2332, grad_norm: 0.0084, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6771, 0.3243, 0.6761, param: [ 4.85325456  6.8364338   5.77484995 10.28809215], weights: [0.25115779 0.27772555 0.47111666], train_wt_loss:  37.8822, val_wt_loss: 36.6996, train_grp_loss: [11.50157014 13.69644423 13.00269021], val_grp_loss: [12.65412607 12.78926967 11.25457017], train_hist_grp_loss: [ 8.3487123  10.86251254 24.07432121], cur_train_grp_loss: [0.08847352 0.11509503 0.25495872], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 0, max_train_grp_loss:  13.6964, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7893, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
