2024-10-07 00:37:53,870 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:37:53,963 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:37:53,964 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:37:53,965 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:37:54,184 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:37:54,413 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:37:55,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0104, 0.0142, 0.0002, KL_dist: 0.6568, 0.3052, 0.6500, param: [5.44248962 8.3005987  5.14424008 8.57363224], weights: [0.33288853 0.33281143 0.33430004], train_wt_loss:  36.4675, val_wt_loss: 37.2662, train_grp_loss: [11.80461978 13.07608153 10.73316709], val_grp_loss: [12.66630053 12.4532737  12.14593623], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6568, max_kl_dist_index: 0, max_train_grp_loss:  13.0761, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6663, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:12,060 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.1561, val_loss:  12.4266, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6611, 0.3075, 0.6538, param: [5.45054819 8.27662682 5.18354976 8.63452788], weights: [0.31110338 0.31572508 0.37317153], train_wt_loss:  36.4682, val_wt_loss: 37.2799, train_grp_loss: [11.81326421 13.07361865 10.71916369], val_grp_loss: [12.68176036 12.45087345 12.14653376], train_hist_grp_loss: [ 7.14208409  7.87941242 16.23772952], cur_train_grp_loss: [0.09450542 0.10458886 0.21438738], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6611, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6818, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:13,068 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.1561, val_loss:  12.4267, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6611, 0.3075, 0.6539, param: [5.45064677 8.27632244 5.18409902 8.63543696], weights: [0.31080518 0.31548607 0.37370875], train_wt_loss:  36.4682, val_wt_loss: 37.2801, train_grp_loss: [11.81335012 13.0736315  10.7189577 ], val_grp_loss: [12.68194389 12.45089349 12.14653019], train_hist_grp_loss: [ 7.2365902   7.98400137 16.45211279], cur_train_grp_loss: [0.09450611 0.10458895 0.21438327], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6611, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6819, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:14,111 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  12.1561, val_loss:  12.4268, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6612, 0.3076, 0.6539, param: [5.45074506 8.27601856 5.18464877 8.63634838], weights: [0.3105069  0.31524685 0.37424625], train_wt_loss:  36.4682, val_wt_loss: 37.2803, train_grp_loss: [11.81343522 13.0736456  10.71875126], val_grp_loss: [12.68212675 12.45091496 12.14652632], train_hist_grp_loss: [ 7.331097    8.08859042 16.66649195], cur_train_grp_loss: [0.0945068  0.10458905 0.21437915], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6612, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6821, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:15,155 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  12.1561, val_loss:  12.4268, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6613, 0.3076, 0.6540, param: [5.45084307 8.27571518 5.18519903 8.63726214], weights: [0.31020852 0.31500743 0.37478404], train_wt_loss:  36.4682, val_wt_loss: 37.2805, train_grp_loss: [11.8135195  13.07366095 10.71854437], val_grp_loss: [12.68230893 12.45093784 12.14652214], train_hist_grp_loss: [ 7.42560449  8.19317959 16.88086697], cur_train_grp_loss: [0.09450748 0.10458916 0.21437503], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6613, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6823, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:16,173 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  12.1561, val_loss:  12.4269, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6613, 0.3076, 0.6541, param: [5.45094079 8.27541231 5.1857498  8.63817826], weights: [0.30991007 0.31476781 0.37532212], train_wt_loss:  36.4683, val_wt_loss: 37.2807, train_grp_loss: [11.81360296 13.07367755 10.71833703], val_grp_loss: [12.68249045 12.45096215 12.14651766], train_hist_grp_loss: [ 7.52011264  8.29776888 17.09523786], cur_train_grp_loss: [0.09450816 0.10458929 0.21437089], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6613, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6825, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:17,202 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  12.1561, val_loss:  12.4270, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6614, 0.3077, 0.6541, param: [5.45103822 8.27510993 5.18630106 8.63909672], weights: [0.30961152 0.314528   0.37586048], train_wt_loss:  36.4683, val_wt_loss: 37.2809, train_grp_loss: [11.8136856  13.0736954  10.71812924], val_grp_loss: [12.6826713  12.45098788 12.14651288], train_hist_grp_loss: [ 7.61462146  8.4023583  17.3096046 ], cur_train_grp_loss: [0.09450882 0.10458942 0.21436674], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6614, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6827, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:18,246 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  12.1561, val_loss:  12.4270, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6614, 0.3077, 0.6542, param: [5.45113537 8.27480806 5.18685282 8.64001753], weights: [0.30931289 0.31428798 0.37639913], train_wt_loss:  36.4683, val_wt_loss: 37.2811, train_grp_loss: [11.81376743 13.07371451 10.71792101], val_grp_loss: [12.68285148 12.45101503 12.1465078 ], train_hist_grp_loss: [ 7.70913095  8.50694786 17.52396718], cur_train_grp_loss: [0.09450948 0.10458956 0.21436258], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6614, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6829, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:19,271 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  12.1561, val_loss:  12.4271, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6615, 0.3077, 0.6542, param: [5.45123223 8.27450668 5.18740509 8.6409407 ], weights: [0.30901418 0.31404777 0.37693805], train_wt_loss:  36.4683, val_wt_loss: 37.2813, train_grp_loss: [11.81384845 13.07373486 10.71771233], val_grp_loss: [12.68303099 12.4510436  12.14650242], train_hist_grp_loss: [ 7.80364109  8.61153758 17.7383256 ], cur_train_grp_loss: [0.09451014 0.10458972 0.21435842], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6615, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6830, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:20,304 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  12.1561, val_loss:  12.4272, grad_norm: 0.0037, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6616, 0.3078, 0.6543, param: [5.45132881 8.2742058  5.18795787 8.64186622], weights: [0.30871538 0.31380736 0.37747726], train_wt_loss:  36.4684, val_wt_loss: 37.2815, train_grp_loss: [11.81392865 13.07375647 10.7175032 ], val_grp_loss: [12.68320983 12.45107361 12.14649673], train_hist_grp_loss: [ 7.89815188  8.71612745 17.95267985], cur_train_grp_loss: [0.09451079 0.10458988 0.21435425], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6616, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6832, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:21,315 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  12.1561, val_loss:  12.4273, grad_norm: 0.0037, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6616, 0.3078, 0.6544, param: [5.4514251  8.27390542 5.18851114 8.6427941 ], weights: [0.30841651 0.31356675 0.37801675], train_wt_loss:  36.4684, val_wt_loss: 37.2818, train_grp_loss: [11.81400803 13.07377933 10.71729362], val_grp_loss: [12.68338801 12.45110504 12.14649075], train_hist_grp_loss: [ 7.99266331  8.82071751 18.16702991], cur_train_grp_loss: [0.09451143 0.10459005 0.21435006], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6616, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6834, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:22,326 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  12.1561, val_loss:  12.4273, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6617, 0.3078, 0.6544, param: [5.4515211  8.27360553 5.18906492 8.64372434], weights: [0.30811755 0.31332594 0.37855651], train_wt_loss:  36.4684, val_wt_loss: 37.2820, train_grp_loss: [11.81408661 13.07380344 10.7170836 ], val_grp_loss: [12.68356551 12.45113789 12.14648446], train_hist_grp_loss: [ 8.08717537  8.92530774 18.38137579], cur_train_grp_loss: [0.09451206 0.10459023 0.21434587], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6617, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6836, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:23,351 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  12.1561, val_loss:  12.4274, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6618, 0.3079, 0.6545, param: [5.45161681 8.27330613 5.18961921 8.64465694], weights: [0.3078185  0.31308494 0.37909655], train_wt_loss:  36.4684, val_wt_loss: 37.2822, train_grp_loss: [11.81416436 13.07382881 10.71687313], val_grp_loss: [12.68374235 12.45117218 12.14647787], train_hist_grp_loss: [ 8.18168806  9.02989817 18.59571746], cur_train_grp_loss: [0.09451269 0.10459043 0.21434167], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6618, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6837, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:24,398 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  12.1562, val_loss:  12.4275, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6618, 0.3079, 0.6545, param: [5.45171223 8.27300724 5.19017401 8.6455919 ], weights: [0.30751938 0.31284375 0.37963687], train_wt_loss:  36.4685, val_wt_loss: 37.2824, train_grp_loss: [11.81424131 13.07385544 10.71666221], val_grp_loss: [12.68391852 12.45120789 12.14647099], train_hist_grp_loss: [ 8.27620138  9.1344888  18.81005492], cur_train_grp_loss: [0.09451331 0.10459063 0.21433746], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6618, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6839, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:25,419 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  12.1562, val_loss:  12.4275, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6619, 0.3079, 0.6546, param: [5.45180737 8.27270883 5.19072931 8.64652923], weights: [0.30722018 0.31260236 0.38017746], train_wt_loss:  36.4685, val_wt_loss: 37.2826, train_grp_loss: [11.81431744 13.07388332 10.71645084], val_grp_loss: [12.68409403 12.45124503 12.14646381], train_hist_grp_loss: [ 8.37071531  9.23907964 19.02438817], cur_train_grp_loss: [0.09451393 0.10459084 0.21433324], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6619, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6841, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:26,435 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  12.1562, val_loss:  12.4276, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6620, 0.3080, 0.6547, param: [5.45190221 8.27241092 5.19128512 8.64746892], weights: [0.3069209  0.31236078 0.38071832], train_wt_loss:  36.4685, val_wt_loss: 37.2828, train_grp_loss: [11.81439276 13.07391246 10.71623903], val_grp_loss: [12.68426886 12.45128361 12.14645632], train_hist_grp_loss: [ 8.46522985  9.34367071 19.23871718], cur_train_grp_loss: [0.09451454 0.10459107 0.21432902], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6620, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6843, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:27,484 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  12.1562, val_loss:  12.4277, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6620, 0.3080, 0.6547, param: [5.45199676 8.2721135  5.19184144 8.64841097], weights: [0.30662153 0.31211901 0.38125946], train_wt_loss:  36.4685, val_wt_loss: 37.2830, train_grp_loss: [11.81446727 13.07394286 10.71602677], val_grp_loss: [12.68444303 12.45132361 12.14644854], train_hist_grp_loss: [ 8.55974499  9.44826201 19.45304196], cur_train_grp_loss: [0.09451514 0.1045913  0.21432478], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6620, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6844, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:28,515 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  12.1562, val_loss:  12.4277, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6621, 0.3081, 0.6548, param: [5.45209103 8.27181657 5.19239827 8.6493554 ], weights: [0.30632209 0.31187704 0.38180087], train_wt_loss:  36.4686, val_wt_loss: 37.2832, train_grp_loss: [11.81454096 13.07397451 10.71581406], val_grp_loss: [12.68461654 12.45136505 12.14644047], train_hist_grp_loss: [ 8.65426073  9.55285355 19.6673625 ], cur_train_grp_loss: [0.09451574 0.10459154 0.21432054], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6621, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6846, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:29,562 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  12.1562, val_loss:  12.4278, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6622, 0.3081, 0.6548, param: [5.452185   8.27152012 5.19295561 8.6503022 ], weights: [0.30602258 0.31163488 0.38234254], train_wt_loss:  36.4686, val_wt_loss: 37.2834, train_grp_loss: [11.81461384 13.07400743 10.7156009 ], val_grp_loss: [12.68478938 12.45140792 12.14643209], train_hist_grp_loss: [ 8.74877706  9.65744535 19.88167878], cur_train_grp_loss: [0.09451633 0.1045918  0.21431628], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6622, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6848, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:30,586 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  12.1562, val_loss:  12.4279, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6622, 0.3081, 0.6549, param: [5.45227868 8.27122417 5.19351346 8.65125136], weights: [0.30572298 0.31139253 0.38288449], train_wt_loss:  36.4686, val_wt_loss: 37.2836, train_grp_loss: [11.81468592 13.0740416  10.7153873 ], val_grp_loss: [12.68496155 12.45145222 12.14642342], train_hist_grp_loss: [ 8.84329397  9.76203741 20.0959908 ], cur_train_grp_loss: [0.09451691 0.10459206 0.21431202], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6622, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6850, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:31,599 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  12.1562, val_loss:  12.4279, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6623, 0.3082, 0.6550, param: [5.45237207 8.27092871 5.19407182 8.65220291], weights: [0.30542331 0.31114999 0.3834267 ], train_wt_loss:  36.4686, val_wt_loss: 37.2838, train_grp_loss: [11.81475718 13.07407704 10.71517325], val_grp_loss: [12.68513306 12.45149796 12.14641445], train_hist_grp_loss: [ 8.93781145  9.86662974 20.31029854], cur_train_grp_loss: [0.09451749 0.10459233 0.21430775], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6623, max_kl_dist_index: 0, max_train_grp_loss:  13.0741, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6851, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:32,625 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  12.1562, val_loss:  12.4280, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6624, 0.3082, 0.6550, param: [5.45246517 8.27063373 5.19463069 8.65315683], weights: [0.30512356 0.31090726 0.38396917], train_wt_loss:  36.4687, val_wt_loss: 37.2840, train_grp_loss: [11.81482763 13.07411374 10.71495875], val_grp_loss: [12.68530391 12.45154513 12.14640518], train_hist_grp_loss: [ 9.03232951  9.97122236 20.52460201], cur_train_grp_loss: [0.09451806 0.10459262 0.21430346], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6624, max_kl_dist_index: 0, max_train_grp_loss:  13.0741, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6853, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:33,619 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  95, train_loss:  12.1562, val_loss:  12.4281, grad_norm: 0.0044, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6624, 0.3082, 0.6551, param: [5.45255798 8.27033924 5.19519008 8.65411312], weights: [0.30482374 0.31066435 0.38451191], train_wt_loss:  36.4687, val_wt_loss: 37.2842, train_grp_loss: [11.81489727 13.07415169 10.7147438 ], val_grp_loss: [12.68547409 12.45159374 12.14639562], train_hist_grp_loss: [ 9.12684813 10.07581527 20.73890118], cur_train_grp_loss: [0.09451862 0.10459291 0.21429917], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6624, max_kl_dist_index: 0, max_train_grp_loss:  13.0742, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6855, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:39:34,672 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  96, train_loss:  12.1562, val_loss:  12.4281, grad_norm: 0.0044, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6625, 0.3083, 0.6552, param: [5.45265049 8.27004524 5.19574998 8.6550718 ], weights: [0.30452384 0.31042124 0.38505492], train_wt_loss:  36.4687, val_wt_loss: 37.2844, train_grp_loss: [11.81496611 13.07419092 10.71452841], val_grp_loss: [12.6856436  12.45164379 12.14638576], train_hist_grp_loss: [ 9.22136731 10.18040848 20.95319606], cur_train_grp_loss: [0.09451918 0.10459321 0.21429488], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6625, max_kl_dist_index: 0, max_train_grp_loss:  13.0742, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6856, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
