2024-09-17 14:50:27,038 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2021
2024-09-17 14:50:27,040 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2021
2024-09-17 14:50:27,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:50:27,214 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3566, l2 distance: 29.5613, acc: 0.82.
2024-09-17 14:50:27,215 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:50:27,216 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [12.9300958   5.57206545 13.55993407  6.18568546]
2024-09-17 14:50:27,450 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5203, 3.8700, 3.1356
2024-09-17 14:50:27,867 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:50:28,492 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0310, live_grad: 0.0000, reward_err: 0.1132, 0.0010, 0.0692, KL_dist: 0.2104, 0.0058, 0.1125, param: [2.9868533  1.21238081 2.67089149 0.51614833], weights: [0.33374103 0.33272764 0.33353132], train_wt_loss:  0.5107, val_wt_loss: 0.5256, train_grp_loss: [0.64781343 0.34361164 0.58492129], val_grp_loss: [0.6346728  0.35784096 0.59480549], train_hist_grp_loss: [0.64786126 0.343753   0.58500575], cur_train_grp_loss: [0.64786126 0.343753   0.58500575], max_reward_err:  0.1132, max_reward_err_index: 0, max_kl_dist:  0.2104, max_kl_dist_index: 0, max_train_grp_loss:  0.6478, max_train_grp_loss_index: 0, max_val_grp_loss:  0.6347, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.6479, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:53:43,233 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7100, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0293, live_grad: 0.0000, reward_err: 0.0475, 0.0320, 0.0171, KL_dist: 0.6307, 0.5652, 0.5296, param: [6.87574561 5.88034409 5.87862046 5.89011069], weights: [0.94104615 0.05461404 0.00433981], train_wt_loss:  0.6070, val_wt_loss: 0.4679, train_grp_loss: [0.49064853 0.42538653 0.38906256], val_grp_loss: [0.47119764 0.33593341 0.41452372], train_hist_grp_loss: [3691.45969387 3406.78957544 3153.54350057], cur_train_grp_loss: [0.49068508 0.4252465  0.38908578], max_reward_err:  0.0475, max_reward_err_index: 0, max_kl_dist:  0.6307, max_kl_dist_index: 0, max_train_grp_loss:  0.4906, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4712, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4907, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:53:45,934 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7200, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0301, live_grad: 0.0000, reward_err: 0.0448, 0.0332, 0.0154, KL_dist: 0.6304, 0.5812, 0.5328, param: [6.85831149 5.98907126 5.84745203 6.00796647], weights: [0.94427074 0.05179262 0.00393664], train_wt_loss:  0.6040, val_wt_loss: 0.4655, train_grp_loss: [0.48699795 0.43956191 0.38675063], val_grp_loss: [0.46771519 0.34601994 0.41230074], train_hist_grp_loss: [3740.34374095 3450.02721307 3192.33513416], cur_train_grp_loss: [0.48703438 0.43941864 0.38677363], max_reward_err:  0.0448, max_reward_err_index: 0, max_kl_dist:  0.6304, max_kl_dist_index: 0, max_train_grp_loss:  0.4870, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4677, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4870, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:53:48,724 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7300, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0308, live_grad: 0.0000, reward_err: 0.0435, 0.0345, 0.0146, KL_dist: 0.6305, 0.5977, 0.5363, param: [6.84045016 6.09792023 5.81618458 6.12584809], weights: [0.94647558 0.0499526  0.00357182], train_wt_loss:  0.6009, val_wt_loss: 0.4629, train_grp_loss: [0.48337124 0.45400745 0.38446593], val_grp_loss: [0.46425858 0.35634368 0.41010453], train_hist_grp_loss: [3788.86372139 3494.69665057 3230.89683463], cur_train_grp_loss: [0.48340732 0.453862   0.38448861], max_reward_err:  0.0435, max_reward_err_index: 0, max_kl_dist:  0.6305, max_kl_dist_index: 0, max_train_grp_loss:  0.4834, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4643, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4834, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:53:51,505 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7400, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0316, live_grad: 0.0000, reward_err: 0.0423, 0.0369, 0.0139, KL_dist: 0.6309, 0.6144, 0.5402, param: [6.82256291 6.20630058 5.78521857 6.24313375], weights: [0.94774667 0.04901138 0.00324195], train_wt_loss:  0.5977, val_wt_loss: 0.4603, train_grp_loss: [0.47979008 0.46861687 0.38221825], val_grp_loss: [0.460848   0.36682621 0.40794457], train_hist_grp_loss: [3837.02311361 3540.81963913 3269.23182158], cur_train_grp_loss: [0.4798256  0.46847031 0.38224052], max_reward_err:  0.0423, max_reward_err_index: 0, max_kl_dist:  0.6309, max_kl_dist_index: 0, max_train_grp_loss:  0.4798, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4608, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4798, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:53:54,317 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7500, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0323, live_grad: 0.0000, reward_err: 0.0399, 0.0381, 0.0125, KL_dist: 0.6317, 0.6313, 0.5445, param: [6.80503399 6.31365389 5.75493394 6.35923096], weights: [0.9481312  0.04892512 0.00294368], train_wt_loss:  0.5946, val_wt_loss: 0.4577, train_grp_loss: [0.47627435 0.48328276 0.38001623], val_grp_loss: [0.45750189 0.37738729 0.40582917], train_hist_grp_loss: [3884.8274677  3588.40727354 3307.34423272], cur_train_grp_loss: [0.47630912 0.48313618 0.380038  ], max_reward_err:  0.0399, max_reward_err_index: 0, max_kl_dist:  0.6317, max_kl_dist_index: 0, max_train_grp_loss:  0.4833, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4575, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4831, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:53:57,082 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7600, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0330, live_grad: 0.0000, reward_err: 0.0375, 0.0395, 0.0110, KL_dist: 0.6329, 0.6483, 0.5490, param: [6.7882462  6.4194301  5.72570601 6.4735517 ], weights: [0.94763986 0.04968629 0.00267386], train_wt_loss:  0.5915, val_wt_loss: 0.4551, train_grp_loss: [0.47284312 0.49789327 0.37786773], val_grp_loss: [0.45423778 0.38794237 0.40376593], train_hist_grp_loss: [3932.28427428 3637.45971532 3345.23902729], cur_train_grp_loss: [0.47287695 0.49774782 0.37788892], max_reward_err:  0.0395, max_reward_err_index: 1, max_kl_dist:  0.6483, max_kl_dist_index: 1, max_train_grp_loss:  0.4979, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4542, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4977, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:53:59,835 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7700, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0337, live_grad: 0.0000, reward_err: 0.0356, 0.0423, 0.0098, KL_dist: 0.6345, 0.6653, 0.5539, param: [6.77259623 6.52306453 5.69792098 6.58548801], weights: [0.94624788 0.0513226  0.00242952], train_wt_loss:  0.5887, val_wt_loss: 0.4526, train_grp_loss: [0.46951543 0.51232856 0.37578027], val_grp_loss: [0.45107307 0.39840009 0.40176211], train_hist_grp_loss: [3979.40292173 3687.96557618 3382.92193117], cur_train_grp_loss: [0.46954813 0.5121855  0.37580082], max_reward_err:  0.0423, max_reward_err_index: 1, max_kl_dist:  0.6653, max_kl_dist_index: 1, max_train_grp_loss:  0.5123, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4511, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5122, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:02,658 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7800, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0343, live_grad: 0.0000, reward_err: 0.0345, 0.0445, 0.0092, KL_dist: 0.6366, 0.6821, 0.5591, param: [6.75851027 6.62395469 5.67199157 6.69438719], weights: [0.94389495 0.05389711 0.00220794], train_wt_loss:  0.5861, val_wt_loss: 0.4502, train_grp_loss: [0.46631117 0.52645703 0.3737614 ], val_grp_loss: [0.44802584 0.40865934 0.39982497], train_hist_grp_loss: [4026.19473844 3739.90093529 3420.39942051], cur_train_grp_loss: [0.46634253 0.52631774 0.37378123], max_reward_err:  0.0445, max_reward_err_index: 1, max_kl_dist:  0.6821, max_kl_dist_index: 1, max_train_grp_loss:  0.5265, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4480, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5263, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:05,403 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  7900, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0349, live_grad: 0.0000, reward_err: 0.0331, 0.0471, 0.0083, KL_dist: 0.6391, 0.6987, 0.5646, param: [6.74646021 6.72143642 5.64837315 6.7995263 ], weights: [0.94048428 0.05750911 0.00200662], train_wt_loss:  0.5838, val_wt_loss: 0.4479, train_grp_loss: [0.46325195 0.54013111 0.37181906], val_grp_loss: [0.44511563 0.41860615 0.39796217], train_hist_grp_loss: [4072.67311952 3793.22795676 3457.67874252], cur_train_grp_loss: [0.46328175 0.53999715 0.37183808], max_reward_err:  0.0471, max_reward_err_index: 1, max_kl_dist:  0.6987, max_kl_dist_index: 1, max_train_grp_loss:  0.5401, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4451, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5400, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:08,157 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8000, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0354, live_grad: 0.0000, reward_err: 0.0321, 0.0477, 0.0078, KL_dist: 0.6421, 0.7148, 0.5704, param: [6.73698036 6.81475924 5.62758022 6.90008557], weights: [0.93588165 0.06229508 0.00182327], train_wt_loss:  0.5820, val_wt_loss: 0.4459, train_grp_loss: [0.46036192 0.5531828  0.36996195], val_grp_loss: [0.44236425 0.42811032 0.39618209], train_hist_grp_loss: [4118.85373907 3847.89307467 3494.76797282], cur_train_grp_loss: [0.46038989 0.55305597 0.36998007], max_reward_err:  0.0477, max_reward_err_index: 1, max_kl_dist:  0.7148, max_kl_dist_index: 1, max_train_grp_loss:  0.5532, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4424, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5531, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:10,901 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8100, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0359, live_grad: 0.0000, reward_err: 0.0301, 0.0485, 0.0067, KL_dist: 0.6455, 0.7304, 0.5763, param: [6.73068423 6.90306132 5.610203   6.99512171], weights: [0.92991546 0.06842871 0.00165584], train_wt_loss:  0.5807, val_wt_loss: 0.4442, train_grp_loss: [0.45766866 0.56541914 0.3681999 ], val_grp_loss: [0.43979654 0.43702196 0.39449423], train_hist_grp_loss: [4164.75484932 3903.82472503 3531.67610996], cur_train_grp_loss: [0.45769452 0.56530151 0.36821702], max_reward_err:  0.0485, max_reward_err_index: 1, max_kl_dist:  0.7304, max_kl_dist_index: 1, max_train_grp_loss:  0.5654, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4398, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5653, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:13,638 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8200, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0363, live_grad: 0.0000, reward_err: 0.0297, 0.0509, 0.0065, KL_dist: 0.6493, 0.7451, 0.5824, param: [6.7282799  6.98534586 5.59692259 7.083543  ], weights: [0.92237941 0.07611812 0.00150247], train_wt_loss:  0.5800, val_wt_loss: 0.4428, train_grp_loss: [0.45520401 0.57661805 0.36654425], val_grp_loss: [0.4374412  0.44516841 0.39290954], train_hist_grp_loss: [4210.39766487 3960.93063768 3568.41320699], cur_train_grp_loss: [0.45522741 0.576512   0.36656024], max_reward_err:  0.0509, max_reward_err_index: 1, max_kl_dist:  0.7451, max_kl_dist_index: 1, max_train_grp_loss:  0.5766, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4452, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5765, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:16,343 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8300, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0367, live_grad: 0.0000, reward_err: 0.0291, 0.0513, 0.0062, KL_dist: 0.6535, 0.7587, 0.5886, param: [6.73058148 7.06046201 5.5885223  7.1640899 ], weights: [0.91304064 0.08559782 0.00136154], train_wt_loss:  0.5800, val_wt_loss: 0.4417, train_grp_loss: [0.45300475 0.58652545 0.36500817], val_grp_loss: [0.43533141 0.4523521  0.39144074], train_hist_grp_loss: [4255.8068238  4019.09476602 3604.9905392 ], cur_train_grp_loss: [0.45302529 0.58643369 0.36502289], max_reward_err:  0.0513, max_reward_err_index: 1, max_kl_dist:  0.7587, max_kl_dist_index: 1, max_train_grp_loss:  0.5865, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4524, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5864, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:19,102 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8400, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0370, live_grad: 0.0000, reward_err: 0.0289, 0.0522, 0.0061, KL_dist: 0.6582, 0.7710, 0.5948, param: [6.73851216 7.12709597 5.58589112 7.23532771], weights: [0.90165638 0.09711199 0.00123162], train_wt_loss:  0.5809, val_wt_loss: 0.4411, train_grp_loss: [0.45111297 0.59485497 0.36360697], val_grp_loss: [0.4335052  0.45835057 0.39010266], train_hist_grp_loss: [4301.01090394 4078.17404311 3641.42080332], cur_train_grp_loss: [0.45113021 0.5947805  0.36362026], max_reward_err:  0.0522, max_reward_err_index: 1, max_kl_dist:  0.7710, max_kl_dist_index: 1, max_train_grp_loss:  0.5949, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4584, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5948, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:21,893 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8500, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0372, live_grad: 0.0000, reward_err: 0.0286, 0.0526, 0.0060, KL_dist: 0.6633, 0.7817, 0.6010, param: [6.75309271 7.18378039 5.59001305 7.29566043], weights: [0.88800292 0.11088556 0.00111152], train_wt_loss:  0.5826, val_wt_loss: 0.4408, train_grp_loss: [0.44957591 0.60129227 0.36235822], val_grp_loss: [0.43200542 0.46292011 0.38891228], train_hist_grp_loss: [4346.04295181 4137.9953194  3677.71833814], cur_train_grp_loss: [0.44958936 0.60123834 0.36236989], max_reward_err:  0.0526, max_reward_err_index: 1, max_kl_dist:  0.7817, max_kl_dist_index: 1, max_train_grp_loss:  0.6013, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4629, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6012, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:24,675 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8600, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0373, live_grad: 0.0000, reward_err: 0.0286, 0.0526, 0.0060, KL_dist: 0.6688, 0.7905, 0.6070, param: [6.77540753 7.22893278 5.60193506 7.34337784], weights: [0.87191954 0.12708018 0.00100028], train_wt_loss:  0.5851, val_wt_loss: 0.4410, train_grp_loss: [0.44844486 0.60550637 0.36128161], val_grp_loss: [0.43087878 0.46580499 0.38788865], train_hist_grp_loss: [4390.94095199 4198.35305772 3713.89934662], cur_train_grp_loss: [0.44845399 0.60547632 0.36129145], max_reward_err:  0.0526, max_reward_err_index: 1, max_kl_dist:  0.7905, max_kl_dist_index: 1, max_train_grp_loss:  0.6055, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4658, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6055, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:27,460 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8700, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0374, live_grad: 0.0000, reward_err: 0.0286, 0.0526, 0.0060, KL_dist: 0.6748, 0.7971, 0.6129, param: [6.80654024 7.26093417 5.62270575 7.37674789], weights: [0.85336711 0.14573569 0.00089721], train_wt_loss:  0.5884, val_wt_loss: 0.4416, train_grp_loss: [0.44777281 0.60717033 0.36039843], val_grp_loss: [0.4301739  0.46675393 0.3870524 ], train_hist_grp_loss: [4435.74812817 4259.00860686 3749.98208716], cur_train_grp_loss: [0.44777709 0.60716732 0.36040624], max_reward_err:  0.0526, max_reward_err_index: 1, max_kl_dist:  0.7971, max_kl_dist_index: 1, max_train_grp_loss:  0.6072, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4668, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6072, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:30,240 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8800, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0373, live_grad: 0.0000, reward_err: 0.0286, 0.0526, 0.0060, KL_dist: 0.6813, 0.8012, 0.6185, param: [6.84747399 7.27825624 5.65327997 7.39416265], weights: [8.32494460e-01 1.66703690e-01 8.01850656e-04], train_wt_loss:  0.5922, val_wt_loss: 0.4423, train_grp_loss: [0.44761054 0.6059926  0.35973053], val_grp_loss: [0.42993782 0.46554499 0.38642466], train_hist_grp_loss: [4480.51293299 4319.69206875 3785.98698611], cur_train_grp_loss: [0.44760948 0.60601924 0.35973607], max_reward_err:  0.0526, max_reward_err_index: 1, max_kl_dist:  0.8012, max_kl_dist_index: 1, max_train_grp_loss:  0.6060, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4655, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6060, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:32,987 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  8900, train_loss:  0.0017, val_loss:  0.0004, grad_norm: 0.0370, live_grad: 0.0000, reward_err: 0.0289, 0.0522, 0.0061, KL_dist: 0.6883, 0.8027, 0.6239, param: [6.89895922 7.27963606 5.69439199 7.39433487], weights: [8.09697946e-01 1.89588044e-01 7.14010028e-04], train_wt_loss:  0.5962, val_wt_loss: 0.4431, train_grp_loss: [0.44800104 0.60175776 0.3592985 ], val_grp_loss: [0.43021112 0.46201749 0.38602535], train_hist_grp_loss: [4525.28856417 4380.10778966 3821.93660977], cur_train_grp_loss: [0.44799429 0.60181567 0.35930159], max_reward_err:  0.0522, max_reward_err_index: 1, max_kl_dist:  0.8027, max_kl_dist_index: 1, max_train_grp_loss:  0.6018, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4620, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6018, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:35,738 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9000, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0367, live_grad: 0.0000, reward_err: 0.0291, 0.0513, 0.0062, KL_dist: 0.6959, 0.8014, 0.6292, param: [6.96136403 7.26428212 5.74641123 7.37652475], weights: [7.85652509e-01 2.13713836e-01 6.33655558e-04], train_wt_loss:  0.5998, val_wt_loss: 0.4436, train_grp_loss: [0.44897285 0.59437138 0.3591193 ], val_grp_loss: [0.43102183 0.45610682 0.38587087], train_hist_grp_loss: [4570.13186212 4439.94419317 3857.85542717], cur_train_grp_loss: [0.44896021 0.59446077 0.3591198 ], max_reward_err:  0.0513, max_reward_err_index: 1, max_kl_dist:  0.8014, max_kl_dist_index: 1, max_train_grp_loss:  0.5944, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4561, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5945, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:38,497 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9100, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0362, live_grad: 0.0000, reward_err: 0.0299, 0.0500, 0.0066, KL_dist: 0.7041, 0.7975, 0.6344, param: [7.03453533 7.23207768 5.80920746 7.34075657], weights: [7.61293354e-01 2.38145797e-01 5.60849132e-04], train_wt_loss:  0.6027, val_wt_loss: 0.4437, train_grp_loss: [0.45053306 0.58389993 0.35920332], val_grp_loss: [0.43237903 0.44787464 0.38597121], train_hist_grp_loss: [4615.10151365 4498.88794473 3893.76930315], cur_train_grp_loss: [0.45051459 0.58401925 0.35920117], max_reward_err:  0.0500, max_reward_err_index: 1, max_kl_dist:  0.7975, max_kl_dist_index: 1, max_train_grp_loss:  0.5839, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4479, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5840, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:41,270 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9200, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0356, live_grad: 0.0000, reward_err: 0.0320, 0.0481, 0.0079, KL_dist: 0.7132, 0.7911, 0.6396, param: [7.11770683 7.18373511 5.88205982 7.28797288], weights: [7.37739145e-01 2.61765222e-01 4.95633329e-04], train_wt_loss:  0.6042, val_wt_loss: 0.4430, train_grp_loss: [0.4526616  0.57059416 0.35955138], val_grp_loss: [0.43426733 0.43752552 0.3863271 ], train_hist_grp_loss: [4660.25560922 4556.64137952 3929.70469112], cur_train_grp_loss: [0.45263764 0.57073996 0.35954662], max_reward_err:  0.0481, max_reward_err_index: 1, max_kl_dist:  0.7911, max_kl_dist_index: 1, max_train_grp_loss:  0.5706, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4375, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5707, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:54:44,033 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  9300, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0349, live_grad: 0.0000, reward_err: 0.0337, 0.0471, 0.0088, KL_dist: 0.7230, 0.7828, 0.6449, param: [7.20948487 7.12085701 5.96363963 7.22007906], weights: [7.16168126e-01 2.83393945e-01 4.37929604e-04], train_wt_loss:  0.6042, val_wt_loss: 0.4416, train_grp_loss: [0.45530826 0.5548867  0.36015221], val_grp_loss: [0.43664372 0.42540293 0.38692757], train_hist_grp_loss: [4705.64875099 4612.94105178 3965.68754555], cur_train_grp_loss: [0.45527946 0.55505385 0.36014502], max_reward_err:  0.0471, max_reward_err_index: 1, max_kl_dist:  0.7828, max_kl_dist_index: 1, max_train_grp_loss:  0.5549, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4366, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5551, max_cur_train_grp_loss_index: 1, 
