2024-10-07 00:41:28,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2022
2024-10-07 00:41:28,561 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 00:41:28,562 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:41:28,653 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 00:41:28,654 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:41:28,655 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 00:41:28,873 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 00:41:29,106 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:41:30,371 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4334, val_loss:  12.2619, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3478, 0.6807, param: [4.1508262  9.52426175 4.95548794 8.85653162], weights: [0.33267478 0.33275415 0.33457107], train_wt_loss:  40.3003, val_wt_loss: 36.7857, train_grp_loss: [11.73538699 15.8963272  11.15342789], val_grp_loss: [10.62053484 14.91092252 11.27012295], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8963, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9109, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:46,063 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0019, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15157451 9.4873723  4.9765364  8.87430843], weights: [0.30515317 0.31797176 0.37687507], train_wt_loss:  40.3005, val_wt_loss: 36.7812, train_grp_loss: [11.75557266 15.87493926 11.15938544], val_grp_loss: [10.63523075 14.88316109 11.27848783], train_hist_grp_loss: [ 6.99283237  9.05026781 17.54782658], cur_train_grp_loss: [0.09480135 0.12306318 0.23743266], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8749, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:47,079 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15155037 9.48693411 4.97680277 8.87463555], weights: [0.30477027 0.3177523  0.37747743], train_wt_loss:  40.3005, val_wt_loss: 36.7811, train_grp_loss: [11.75577608 15.87473019 11.1594351 ], val_grp_loss: [10.63536696 14.88290727 11.27857851], train_hist_grp_loss: [ 7.08763538  9.17332936 17.78526031], cur_train_grp_loss: [0.09480301 0.12306154 0.23743373], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8747, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8829, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:48,118 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15152526 9.48649797 4.97706842 8.8749649 ], weights: [0.30438737 0.31753248 0.37808016], train_wt_loss:  40.3005, val_wt_loss: 36.7811, train_grp_loss: [11.75597734 15.87452357 11.15948383], val_grp_loss: [10.63550127 14.88265712 11.27866848], train_hist_grp_loss: [ 7.18244002  9.29638928 18.0226951 ], cur_train_grp_loss: [0.09480465 0.12305992 0.23743479], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8745, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8827, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:49,166 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.1514992  9.48606387 4.97733332 8.87529649], weights: [0.30400447 0.31731229 0.37868324], train_wt_loss:  40.3005, val_wt_loss: 36.7811, train_grp_loss: [11.75617646 15.87431938 11.15953163], val_grp_loss: [10.63563369 14.88241062 11.27875772], train_hist_grp_loss: [ 7.27724629  9.4194476  18.26013093], cur_train_grp_loss: [0.09480627 0.12305832 0.23743583], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8743, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8824, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:50,230 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  76, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15147218 9.48563182 4.9775975  8.87563032], weights: [0.30362157 0.31709173 0.3792867 ], train_wt_loss:  40.3005, val_wt_loss: 36.7811, train_grp_loss: [11.75637342 15.87411764 11.15957851], val_grp_loss: [10.63576422 14.88216779 11.27884625], train_hist_grp_loss: [ 7.37205417  9.54250434 18.49756777], cur_train_grp_loss: [0.09480787 0.12305674 0.23743684], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8741, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8822, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:51,287 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  77, train_loss:  13.4335, val_loss:  12.2604, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15144421 9.48520182 4.97786094 8.8759664 ], weights: [0.30323868 0.31687081 0.37989051], train_wt_loss:  40.3005, val_wt_loss: 36.7811, train_grp_loss: [11.75656823 15.87391834 11.15962446], val_grp_loss: [10.63589285 14.88192862 11.27893407], train_hist_grp_loss: [ 7.46686363  9.66555952 18.73500561], cur_train_grp_loss: [0.09480946 0.12305518 0.23743784], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8739, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8819, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:52,303 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  78, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15141527 9.48477387 4.97812363 8.87630471], weights: [0.3028558  0.31664952 0.38049468], train_wt_loss:  40.3005, val_wt_loss: 36.7810, train_grp_loss: [11.75676089 15.87372148 11.15966947], val_grp_loss: [10.63601958 14.88169312 11.27902116], train_hist_grp_loss: [ 7.56167466  9.78861315 18.97244443], cur_train_grp_loss: [0.09481103 0.12305363 0.23743882], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8737, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8817, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:53,364 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  79, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15138538 9.48434797 4.9783856  8.87664528], weights: [0.30247293 0.31642787 0.3810992 ], train_wt_loss:  40.3005, val_wt_loss: 36.7810, train_grp_loss: [11.75695139 15.87352707 11.15971356], val_grp_loss: [10.63614441 14.88146129 11.27910753], train_hist_grp_loss: [ 7.65648725  9.91166525 19.2098842 ], cur_train_grp_loss: [0.09481259 0.1230521  0.23743978], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8735, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8815, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:54,419 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  80, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15135453 9.48392411 4.97864682 8.87698809], weights: [0.30209006 0.31620586 0.38170408], train_wt_loss:  40.3005, val_wt_loss: 36.7810, train_grp_loss: [11.75713973 15.87333511 11.15975671], val_grp_loss: [10.63626734 14.88123312 11.27919318], train_hist_grp_loss: [ 7.75130138 10.03471585 19.44732492], cur_train_grp_loss: [0.09481412 0.1230506  0.23744071], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8733, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8812, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:55,436 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  81, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15132272 9.48350231 4.9789073  8.87733315], weights: [0.3017072  0.31598349 0.38230931], train_wt_loss:  40.3005, val_wt_loss: 36.7810, train_grp_loss: [11.75732591 15.87314559 11.15979894], val_grp_loss: [10.63638836 14.88100863 11.27927812], train_hist_grp_loss: [ 7.84611702 10.15776496 19.68476655], cur_train_grp_loss: [0.09481564 0.12304911 0.23744163], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8731, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8810, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:56,471 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  82, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3471, 0.6800, param: [4.15128995 9.48308255 4.97916704 8.87768046], weights: [0.30132435 0.31576076 0.38291489], train_wt_loss:  40.3006, val_wt_loss: 36.7810, train_grp_loss: [11.75750993 15.87295852 11.15984023], val_grp_loss: [10.63650749 14.88078781 11.27936233], train_hist_grp_loss: [ 7.94093416 10.2808126  19.92220908], cur_train_grp_loss: [0.09481714 0.12304764 0.23744253], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8730, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8808, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:57,492 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  83, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3470, 0.6800, param: [4.15125622 9.48266484 4.97942604 8.87803002], weights: [0.30094151 0.31553766 0.38352083], train_wt_loss:  40.3006, val_wt_loss: 36.7810, train_grp_loss: [11.75769178 15.8727739  11.15988059], val_grp_loss: [10.63662471 14.88057067 11.27944581], train_hist_grp_loss: [ 8.03575279 10.40385879 20.15965249], cur_train_grp_loss: [0.09481863 0.12304619 0.23744341], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8728, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8806, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:58,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  84, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6505, 0.3470, 0.6800, param: [4.15122152 9.48224919 4.9796843  8.87838183], weights: [0.30055868 0.31531421 0.38412711], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75787147 15.87259173 11.15992001], val_grp_loss: [10.63674002 14.88035721 11.27952858], train_hist_grp_loss: [ 8.13057289 10.52690355 20.39709676], cur_train_grp_loss: [0.0948201  0.12304476 0.23744427], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8726, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8804, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:59,621 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  85, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15118587 9.48183558 4.97994181 8.8787359 ], weights: [0.30017587 0.3150904  0.38473373], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.758049   15.87241201 11.1599585 ], val_grp_loss: [10.63685343 14.88014742 11.27961062], train_hist_grp_loss: [ 8.22539443 10.64994689 20.63454186], cur_train_grp_loss: [0.09482154 0.12304335 0.23744511], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8724, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8801, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:00,656 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  86, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15114926 9.48142403 4.98019858 8.87909222], weights: [0.29979307 0.31486623 0.3853407 ], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75822436 15.87223475 11.15999606], val_grp_loss: [10.63696494 14.87994132 11.27969194], train_hist_grp_loss: [ 8.32021741 10.77298885 20.87198779], cur_train_grp_loss: [0.09482298 0.12304195 0.23744593], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8722, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8799, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:01,679 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  87, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15111168 9.48101453 4.9804546  8.8794508 ], weights: [0.29941028 0.31464171 0.38594801], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75839755 15.87205994 11.16003268], val_grp_loss: [10.63707453 14.87973889 11.27977254], train_hist_grp_loss: [ 8.4150418  10.89602943 21.10943452], cur_train_grp_loss: [0.09482439 0.12304058 0.23744672], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8721, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8797, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:02,700 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  88, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15107315 9.48060708 4.98070987 8.87981164], weights: [0.29902751 0.31441683 0.38655566], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75856857 15.87188758 11.16006836], val_grp_loss: [10.63718222 14.87954015 11.2798524 ], train_hist_grp_loss: [ 8.50986758 11.01906865 21.34688202], cur_train_grp_loss: [0.09482579 0.12303922 0.2374475 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8719, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8795, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:03,740 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  89, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15103365 9.48020168 4.9809644  8.88017473], weights: [0.29864475 0.3141916  0.38716365], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75873742 15.87171768 11.16010311], val_grp_loss: [10.63728799 14.8793451  11.27993155], train_hist_grp_loss: [ 8.60469475 11.14210654 21.58433028], cur_train_grp_loss: [0.09482717 0.12303789 0.23744826], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8717, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8793, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:04,812 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  90, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15099319 9.47979833 4.98121818 8.88054008], weights: [0.29826202 0.31396601 0.38777197], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.7589041  15.87155023 11.16013692], val_grp_loss: [10.63739186 14.87915374 11.28000997], train_hist_grp_loss: [ 8.69952328 11.26514311 21.82177928], cur_train_grp_loss: [0.09482853 0.12303657 0.237449  ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8716, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8792, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:05,875 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15095176 9.47939703 4.98147121 8.8809077 ], weights: [0.29787929 0.31374007 0.38838063], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75906861 15.87138525 11.16016979], val_grp_loss: [10.63749381 14.87896606 11.28008766], train_hist_grp_loss: [ 8.79435315 11.38817838 22.05922901], cur_train_grp_loss: [0.09482987 0.12303527 0.23744972], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8714, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8790, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:06,929 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15090937 9.47899779 4.98172348 8.88127757], weights: [0.29749659 0.31351378 0.38898962], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75923094 15.87122272 11.16020172], val_grp_loss: [10.63759385 14.87878208 11.28016462], train_hist_grp_loss: [ 8.88918435 11.51121238 22.29667943], cur_train_grp_loss: [0.0948312  0.12303399 0.23745042], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8712, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8788, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:07,992 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.15086602 9.4786006  4.98197501 8.88164972], weights: [0.29711391 0.31328714 0.38959895], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75939109 15.87106265 11.16023272], val_grp_loss: [10.63769197 14.87860179 11.28024086], train_hist_grp_loss: [ 8.98401686 11.63424511 22.53413053], cur_train_grp_loss: [0.09483251 0.12303273 0.2374511 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8711, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8786, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:43:09,088 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  13.4335, val_loss:  12.2603, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3470, 0.6800, param: [4.1508217  9.47820546 4.98222578 8.88202412], weights: [0.29673125 0.31306015 0.3902086 ], train_wt_loss:  40.3006, val_wt_loss: 36.7809, train_grp_loss: [11.75954907 15.87090504 11.16026277], val_grp_loss: [10.63778818 14.87842519 11.28031637], train_hist_grp_loss: [ 9.07885065 11.75727661 22.77158229], cur_train_grp_loss: [0.0948338  0.12303149 0.23745176], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6800, max_kl_dist_index: 2, max_train_grp_loss:  15.8709, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8784, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2375, max_cur_train_grp_loss_index: 2, 
